date_sk,data_completa,ano,mes,dia,dia_do_ano,semana_do_ano,dia_da_semana,nome_dia_da_semana,estacao
0d5eeca7-a3f4-4a37-ad51-8c25da0e40aa,2001-10-03,2001,10,3,276,39,4,Wednesday,Outono
4f2cc501-2fac-4059-b5b9-1e2735325044,2001-11-25,2001,11,25,329,47,1,Sunday,Outono
c53ebca9-0fa2-4728-93a6-21c90d97395a,2002-01-18,2002,1,18,18,2,6,Friday,Inverno
9bc29830-3a86-45fd-b5d9-970742c18cd9,2002-01-30,2002,1,30,30,4,4,Wednesday,Inverno
7dfcb08f-c083-4971-b212-2994d68a2f78,2002-02-03,2002,2,3,34,5,1,Sunday,Inverno
eafa897e-2b47-44b5-8dc4-59e7922f730b,2002-02-19,2002,2,19,50,7,3,Tuesday,Inverno
fe7841ba-9d7a-46a2-8f70-fdfd55dd13d0,2002-06-27,2002,6,27,178,25,5,Thursday,Verão
2272d57a-25c8-4c76-8ff7-1cd8e91291ec,2002-07-13,2002,7,13,194,27,7,Saturday,Verão
a77d5747-8a2a-452b-8734-b2c92df8bd87,2002-08-29,2002,8,29,241,34,5,Thursday,Verão
2358b950-239a-435b-82e6-940cd653db5d,2002-09-25,2002,9,25,268,38,4,Wednesday,Outono
62d9fb3a-9195-4371-8960-8bc995697feb,2002-10-07,2002,10,7,280,40,2,Monday,Outono
fe4a42ae-b66e-4188-9ff3-245ea1d32418,2002-11-03,2002,11,3,307,44,1,Sunday,Outono
07ba476a-f76e-44e7-9ffd-b629375a01a0,2003-02-13,2003,2,13,44,6,5,Thursday,Inverno
b1bb6e77-a37a-4c79-b2b0-e890cf34a73a,2003-06-26,2003,6,26,177,25,5,Thursday,Verão
6da5592b-3990-4618-8372-910640d64ce8,2003-12-16,2003,12,16,350,50,3,Tuesday,Inverno
f43a476f-7988-4ce0-ab01-9768e7fc1be6,2003-12-27,2003,12,27,361,51,7,Saturday,Inverno
8b771cb0-b60a-414e-9eec-acdacae23dab,2004-06-21,2004,6,21,173,25,2,Monday,Verão
6b9d936a-bb63-4503-8f2d-cdebb73102f0,2004-06-23,2004,6,23,175,25,4,Wednesday,Verão
0b4be314-bef5-4c12-8556-2938defd8517,2004-10-30,2004,10,30,304,43,7,Saturday,Outono
cabccaa0-c80b-414c-85aa-c2e07286e09f,2004-11-05,2004,11,5,310,44,6,Friday,Outono
4afd684f-a989-431e-bce7-d2c7534cac55,2004-11-13,2004,11,13,318,45,7,Saturday,Outono
ee261bf7-904b-4b8f-8abb-5b2ac210a9b8,2004-12-19,2004,12,19,354,51,1,Sunday,Inverno
423f23cd-e6b1-42fb-8a1e-e2c2404f62f0,2004-12-29,2004,12,29,364,52,4,Wednesday,Inverno
6f529886-b00a-4b0d-accd-6f3c2f59fbb4,2005-01-01,2005,1,1,1,0,7,Saturday,Inverno
35d408a7-80c6-4b21-8e42-96b4f5cf9eb9,2005-01-03,2005,1,3,3,1,2,Monday,Inverno
a96c3a6f-873d-46dc-bcaa-729a2c103646,2005-01-27,2005,1,27,27,4,5,Thursday,Inverno
14dd5084-9551-4d5a-a532-f05aa1ae4b2d,2005-02-16,2005,2,16,47,7,4,Wednesday,Inverno
686a9ea7-ff52-4617-bbf5-e6bdaed2b397,2005-03-25,2005,3,25,84,12,6,Friday,Primavera
e2441dbf-c9e1-449e-9d07-7872123256ff,2005-05-20,2005,5,20,140,20,6,Friday,Primavera
f02338b3-9f58-4de5-b052-1163c3de2ae9,2005-06-21,2005,6,21,172,25,3,Tuesday,Verão
2fd07e5b-427a-4bea-90b6-578d65a08bfa,2005-08-12,2005,8,12,224,32,6,Friday,Verão
67a48d75-601a-4a66-8bfe-8472c54083d1,2005-10-06,2005,10,6,279,40,5,Thursday,Outono
257e3c22-3ce5-4dce-b9a5-799fec7a48c2,2005-10-07,2005,10,7,280,40,6,Friday,Outono
3316aac7-f9a9-4f52-b4dd-67e6eafb3f18,2005-10-24,2005,10,24,297,43,2,Monday,Outono
9385f1df-4934-4ddb-bb0e-aa5b2ff2f2d3,2005-11-21,2005,11,21,325,47,2,Monday,Outono
cd6b63cd-02eb-481d-9060-884bdf675511,2005-11-25,2005,11,25,329,47,6,Friday,Outono
86450eb6-b256-4845-bfa6-33bba8180043,2005-12-22,2005,12,22,356,51,5,Thursday,Inverno
1c8fa186-6b05-4aca-b0a8-88bec76329b7,2005-12-23,2005,12,23,357,51,6,Friday,Inverno
b4856cb2-c7a8-4696-8cbd-fee4137aaa13,2006-02-15,2006,2,15,46,7,4,Wednesday,Inverno
b1ceae90-8fb4-4736-a14f-ff674c4a4cde,2006-03-04,2006,3,4,63,9,7,Saturday,Primavera
11f5b27f-93fe-4227-b800-9ff8a196d73a,2006-08-20,2006,8,20,232,34,1,Sunday,Verão
d87ee09d-b892-41c9-9379-b92e08701498,2006-09-17,2006,9,17,260,38,1,Sunday,Outono
28a99384-f961-4169-8f16-3dc49139f065,2006-09-23,2006,9,23,266,38,7,Saturday,Outono
750171d4-1a11-49a6-9b3e-485eb475458b,2006-09-24,2006,9,24,267,39,1,Sunday,Outono
f1b970e8-e7c1-488f-96d6-4bac595d1b2e,2006-11-04,2006,11,4,308,44,7,Saturday,Outono
66644ff6-f9da-4256-bb68-2912c7470023,2006-11-20,2006,11,20,324,47,2,Monday,Outono
2426a079-f360-422d-a9b6-2ee551bbc94e,2006-12-31,2006,12,31,365,53,1,Sunday,Inverno
c3df0513-68f7-4141-8193-4c197f329b48,2007-02-02,2007,2,2,33,4,6,Friday,Inverno
4499d0eb-175c-4144-815f-59beb7f63406,2007-02-13,2007,2,13,44,6,3,Tuesday,Inverno
def99d8d-2eff-4a1c-abaf-bff4c8420dc8,2007-02-18,2007,2,18,49,7,1,Sunday,Inverno
775031e1-6262-4375-addd-8514b45cfb25,2007-03-14,2007,3,14,73,10,4,Wednesday,Primavera
f6d1cd49-d58a-4c9e-958e-5457f471ae02,2007-05-18,2007,5,18,138,19,6,Friday,Primavera
6fd8f45c-cab8-459a-8e7b-036b81d11bd7,2008-03-03,2008,3,3,63,9,2,Monday,Primavera
f58ff09f-fabe-4c94-baa8-40147833f22b,2008-04-27,2008,4,27,118,17,1,Sunday,Primavera
4dc9d127-f375-421f-a12b-eb4f9370a2fa,2008-05-08,2008,5,8,129,18,5,Thursday,Primavera
0b951a69-1c1f-412f-a931-740ed462327e,2008-05-26,2008,5,26,147,21,2,Monday,Primavera
ddb639aa-81c7-4a02-abd1-c789675f8dad,2008-07-30,2008,7,30,212,30,4,Wednesday,Verão
be6e736d-8807-4cc8-82d3-2d78845d54ee,2008-12-04,2008,12,4,339,48,5,Thursday,Inverno
8b171c96-149e-49bc-8f0f-5fb587a9801e,2008-12-22,2008,12,22,357,51,2,Monday,Inverno
945fd02c-a994-4599-b3c8-75f9ae8523eb,2009-01-24,2009,1,24,24,3,7,Saturday,Inverno
a645dfaa-e5b0-4299-8d51-8db8d7a744c0,2009-02-10,2009,2,10,41,6,3,Tuesday,Inverno
e2f57459-f1d0-4f0b-9f4d-e3b76523832f,2009-04-28,2009,4,28,118,17,3,Tuesday,Primavera
f3895d46-0d1f-47ec-9b17-acc139c92393,2009-08-01,2009,8,1,213,30,7,Saturday,Verão
9107c011-ff20-49dd-adb8-0261eac9e0c7,2009-08-06,2009,8,6,218,31,5,Thursday,Verão
c4f54509-5f26-4cad-be2d-d7c3d4e92ca3,2009-08-30,2009,8,30,242,35,1,Sunday,Verão
6a378a07-04ec-4a53-aaca-c09c1f82bd01,2009-09-09,2009,9,9,252,36,4,Wednesday,Outono
fd74f276-dd17-4f80-9dfb-320a499546d7,2009-10-04,2009,10,4,277,40,1,Sunday,Outono
91ec98dc-cc5a-4939-924b-e96bf12dafda,2009-11-13,2009,11,13,317,45,6,Friday,Outono
48094561-42aa-4330-a554-cee3d45ac86b,2010-01-13,2010,1,13,13,2,4,Wednesday,Inverno
0835a391-1234-49ae-a2d8-073bdfe41c21,2010-03-20,2010,3,20,79,11,7,Saturday,Primavera
881e1803-5eeb-4e38-854c-5f910c25beb8,2010-03-30,2010,3,30,89,13,3,Tuesday,Primavera
3863fd73-b138-4640-acb4-d1c43cb30ab7,2010-04-30,2010,4,30,120,17,6,Friday,Primavera
e3deac8f-052c-43a4-994c-a0f4fd618865,2010-05-13,2010,5,13,133,19,5,Thursday,Primavera
ccbae0f4-bd6b-4a1f-a99e-1801c1950a25,2010-06-11,2010,6,11,162,23,6,Friday,Verão
56d57792-c7c0-492a-ba6e-b9659c0b1a9d,2010-07-27,2010,7,27,208,30,3,Tuesday,Verão
5a795f99-2de2-4b85-93f7-38b47129044b,2010-10-05,2010,10,5,278,40,3,Tuesday,Outono
949f8bb7-2512-4231-b550-a84f7a413653,2011-01-03,2011,1,3,3,1,2,Monday,Inverno
e6b5137f-ac29-4629-b822-7371232ecc00,2011-04-20,2011,4,20,110,16,4,Wednesday,Primavera
507470c5-1806-4fb0-8960-2396bd54c59a,2011-07-27,2011,7,27,208,30,4,Wednesday,Verão
ea3d32c3-544a-4aba-9b12-15a487bd05a7,2011-07-29,2011,7,29,210,30,6,Friday,Verão
fadbce69-edc1-4707-abd3-19988c8a5982,2011-11-09,2011,11,9,313,45,4,Wednesday,Outono
d56508ca-d797-42f0-9192-2778bcfb76ec,2011-11-10,2011,11,10,314,45,5,Thursday,Outono
5a9e3376-99a6-4c56-aaff-35be23480386,2012-03-03,2012,3,3,63,9,7,Saturday,Primavera
03d85709-c748-44c7-9973-915823189d62,2012-04-05,2012,4,5,96,14,5,Thursday,Primavera
8a5ba36f-53a3-407f-9f85-438b7b7f865f,2012-04-09,2012,4,9,100,15,2,Monday,Primavera
0f1ddff2-3c71-498f-9466-a5afb20c2b4c,2012-06-04,2012,6,4,156,23,2,Monday,Verão
9d74b4c5-89c6-4af4-99b7-1d0dc5e6ad8c,2012-11-06,2012,11,6,311,45,3,Tuesday,Outono
87c5b612-40f7-42f8-8edf-3175b0d40a62,2012-11-10,2012,11,10,315,45,7,Saturday,Outono
66a6524a-746c-44b9-a738-3adba76b3939,2012-11-19,2012,11,19,324,47,2,Monday,Outono
89cb4000-9ee3-40e8-b0e5-b8981eb7f6b5,2013-02-17,2013,2,17,48,7,1,Sunday,Inverno
71a3d495-4187-4831-8442-1b213e9b8b49,2013-04-23,2013,4,23,113,16,3,Tuesday,Primavera
e5856de2-bb9d-439d-ab22-5f01c940d88c,2013-06-11,2013,6,11,162,23,3,Tuesday,Verão
06a7fef2-ac66-43ef-ac3e-8d2181c28dac,2013-08-30,2013,8,30,242,34,6,Friday,Verão
c3966f84-5075-4831-8b6f-12f795843ad3,2013-10-20,2013,10,20,293,42,1,Sunday,Outono
923c549c-acbe-4212-8391-d91972c04a9c,2013-12-06,2013,12,6,340,48,6,Friday,Inverno
2481e293-70f6-467a-b5f5-1288d87439a7,2014-01-08,2014,1,8,8,1,4,Wednesday,Inverno
164d5d9c-9d1d-4bd1-83e9-2c38d75a9caf,2014-04-18,2014,4,18,108,15,6,Friday,Primavera
f98dfebe-5179-4202-89aa-70c9a7909b4d,2014-05-04,2014,5,4,124,18,1,Sunday,Primavera
ab180602-7879-4a31-9fb9-73f676d5ab40,2014-07-07,2014,7,7,188,27,2,Monday,Verão
617ae4cc-cc95-4c4e-8e21-b0b3ca46541b,2014-07-29,2014,7,29,210,30,3,Tuesday,Verão
48a63867-7725-411d-893f-add90f81af0f,2014-09-12,2014,9,12,255,36,6,Friday,Outono
d23f0c1d-be4e-43f8-9ad3-192b06d26f63,2015-02-12,2015,2,12,43,6,5,Thursday,Inverno
1d61e203-4a88-451d-84a4-20d9b86107f9,2015-03-01,2015,3,1,60,9,1,Sunday,Primavera
54a5cc64-c9d4-48ff-a4c6-3985a2cacee8,2015-04-27,2015,4,27,117,17,2,Monday,Primavera
c2398c16-77cf-4240-ab8e-95e5ddc0783e,2015-05-01,2015,5,1,121,17,6,Friday,Primavera
8dccc585-3c24-4df4-84dd-e8c17f0bb502,2015-10-21,2015,10,21,294,42,4,Wednesday,Outono
cf31ee34-875d-47a6-b56c-f075906dd918,2015-12-21,2015,12,21,355,51,2,Monday,Inverno
d27130cc-c4da-45a8-9eb1-659dcb00a0a0,2015-12-29,2015,12,29,363,52,3,Tuesday,Inverno
1effd093-89a4-41a4-b6b2-30b2357614dc,2016-01-02,2016,1,2,2,0,7,Saturday,Inverno
a866167a-df43-4087-8d16-030a77038911,2016-01-10,2016,1,10,10,2,1,Sunday,Inverno
241bbde2-e4a4-4364-b0b6-0fd849497f99,2016-01-30,2016,1,30,30,4,7,Saturday,Inverno
28e5de60-9c35-4053-9735-35f25c5b904c,2016-02-03,2016,2,3,34,5,4,Wednesday,Inverno
ea2644f3-d7b8-4037-8ed1-5f1a9f873487,2016-02-04,2016,2,4,35,5,5,Thursday,Inverno
f6e0f596-82bf-4c8a-a9b1-5f6baf064f35,2016-03-28,2016,3,28,88,13,2,Monday,Primavera
c453a0d9-3e05-4db8-a88b-fce9665bb7b9,2016-10-10,2016,10,10,284,41,2,Monday,Outono
6a1e2d6a-22d2-4eeb-bdea-b3099b8ff8ac,2017-01-27,2017,1,27,27,4,6,Friday,Inverno
6a1cb41b-7940-41fa-9623-c880ed22ecb0,2017-01-28,2017,1,28,28,4,7,Saturday,Inverno
db3088d3-9f8f-448c-85d9-84aeaa11d765,2017-03-08,2017,3,8,67,10,4,Wednesday,Primavera
40c5c5f9-a6a7-40ab-9487-a52e59d4dd6e,2017-03-17,2017,3,17,76,11,6,Friday,Primavera
5041be38-ca4b-4a48-b3b7-9232fe1bc3c2,2017-06-08,2017,6,8,159,23,5,Thursday,Verão
780d2a34-d591-4fd6-a993-470a801f35f2,2017-06-15,2017,6,15,166,24,5,Thursday,Verão
4dc2c9f1-99ee-4b2f-988f-d82585993b1e,2017-07-17,2017,7,17,198,29,2,Monday,Verão
4b145cab-95b2-4b6d-b8ce-2a50148e1db0,2017-07-27,2017,7,27,208,30,5,Thursday,Verão
dc9b4b00-ed84-4adc-9d04-d19cf1fff67e,2017-08-05,2017,8,5,217,31,7,Saturday,Verão
4a975833-49f9-4d06-b9d8-4b4557758d0b,2017-10-25,2017,10,25,298,43,4,Wednesday,Outono
b8b0b022-eca2-4637-baa4-e5f0c610279d,2017-11-12,2017,11,12,316,46,1,Sunday,Outono
1445d1a0-cda2-4aff-af1e-a44e1ade2e73,2017-12-06,2017,12,6,340,49,4,Wednesday,Inverno
7f3089a2-4c76-4f7f-9566-5666bf842558,2018-02-08,2018,2,8,39,5,5,Thursday,Inverno
02adedd1-3bf8-4358-8ac8-8c64327b9c03,2018-06-02,2018,6,2,153,21,7,Saturday,Verão
f3465f7f-e986-407d-8269-c5fe82e13764,2018-06-16,2018,6,16,167,23,7,Saturday,Verão
f09cdd0d-475a-464d-b518-c8df4d6ea99c,2018-06-17,2018,6,17,168,24,1,Sunday,Verão
cf35d8c7-a280-4eca-a90c-3d9f0875e557,2018-07-28,2018,7,28,209,29,7,Saturday,Verão
d48ed225-a14e-4f18-93de-8d26e7ec6d7b,2018-09-20,2018,9,20,263,37,5,Thursday,Outono
d73f327c-da57-492d-9e36-97f6c0f27889,2018-09-23,2018,9,23,266,38,1,Sunday,Outono
f4965df4-ada3-45a3-adbc-dd7c54aadc59,2018-11-01,2018,11,1,305,43,5,Thursday,Outono
df6e246a-8b7f-4165-8234-5f0fcee1ece3,2018-11-13,2018,11,13,317,45,3,Tuesday,Outono
60f26df9-c8dd-487e-bc60-039902c8edd7,2018-12-26,2018,12,26,360,51,4,Wednesday,Inverno
3c914917-e6a2-4034-993e-0874bdfd36ca,2019-02-15,2019,2,15,46,6,6,Friday,Inverno
13cfe4c8-352a-421b-8008-702f10720e55,2019-03-27,2019,3,27,86,12,4,Wednesday,Primavera
b9f71feb-c576-4fc1-8691-f1691185763a,2019-05-03,2019,5,3,123,17,6,Friday,Primavera
73305a51-ad6a-49c8-b0a9-eb26c7060bf2,2019-06-15,2019,6,15,166,23,7,Saturday,Verão
f5d7a959-eb56-4e3a-8e38-a217b2ff82ec,2019-07-25,2019,7,25,206,29,5,Thursday,Verão
952dd939-2a57-4a89-9d7d-7805566c9609,2019-08-28,2019,8,28,240,34,4,Wednesday,Verão
6506245a-51f0-4969-a51b-991e3b566bb6,2019-12-29,2019,12,29,363,52,1,Sunday,Inverno
7e5e4999-063d-4055-8d5c-826a6fa68922,2020-05-19,2020,5,19,140,20,3,Tuesday,Primavera
5aae0ae3-7131-47f4-b0ff-0ef85ae64e16,2020-08-30,2020,8,30,243,35,1,Sunday,Verão
33b08ba0-c2f4-4336-9074-3a5aeb5cc2ca,2020-09-02,2020,9,2,246,35,4,Wednesday,Outono
7b2ad6b5-f980-4e9f-a777-36872d6de97a,2020-09-17,2020,9,17,261,37,5,Thursday,Outono
ba266d9e-131d-4334-8786-802db27f4dcb,2020-12-08,2020,12,8,343,49,3,Tuesday,Inverno
764221b2-ebfa-4dfa-b08e-cb1c46dcc857,2021-02-26,2021,2,26,57,8,6,Friday,Inverno
e9727275-eef3-4bca-94d6-00fc64e5f658,2021-03-15,2021,3,15,74,11,2,Monday,Primavera
9006a7fa-faa2-4def-9736-5b7bfd05a926,2021-03-23,2021,3,23,82,12,3,Tuesday,Primavera
8be74a7b-acb2-45d7-a5dc-b213bd1b8bdb,2021-03-31,2021,3,31,90,13,4,Wednesday,Primavera
64dd5a7d-6fa2-4ac1-9ec7-1613258b06b6,2021-04-06,2021,4,6,96,14,3,Tuesday,Primavera
e45526e9-e479-4927-9815-ad4522c4b322,2021-05-30,2021,5,30,150,22,1,Sunday,Primavera
6cae0bcd-a4f4-4d98-9811-58de32f0ad90,2021-06-08,2021,6,8,159,23,3,Tuesday,Verão
ce034354-167e-45f4-b9dc-e527f15f05a4,2021-07-23,2021,7,23,204,29,6,Friday,Verão
20150805-cac5-4720-9a53-08f093c854d2,2021-07-31,2021,7,31,212,30,7,Saturday,Verão
7b7f1d39-3bc5-4715-afc3-537f1bcbec50,2021-08-20,2021,8,20,232,33,6,Friday,Verão
45371268-d2e4-495a-a1f2-85091b3eb920,2021-10-14,2021,10,14,287,41,5,Thursday,Outono
1384200d-e56f-4974-9de8-7c6ed9c0b2f6,2021-10-21,2021,10,21,294,42,5,Thursday,Outono
5d54074f-75b9-45e3-8c23-2ce375cc5c7c,2022-03-14,2022,3,14,73,11,2,Monday,Primavera
8812884b-0322-4d25-a100-6db0d381950d,2022-05-16,2022,5,16,136,20,2,Monday,Primavera
c3523444-0594-4f65-844b-7717c4b3f344,2022-07-03,2022,7,3,184,27,1,Sunday,Verão
2eb6b1c4-0266-48cb-a45d-d957ddd199a8,2022-08-05,2022,8,5,217,31,6,Friday,Verão
c58a99e2-863b-4a39-930e-de7c44fd2816,2022-08-06,2022,8,6,218,31,7,Saturday,Verão
d1fed96d-11d5-4858-8517-5a9a98c5e0c6,2022-09-08,2022,9,8,251,36,5,Thursday,Outono
0a91724c-4bc5-426b-8f1f-8370682a3f0e,2022-10-30,2022,10,30,303,44,1,Sunday,Outono
6150c25a-6cb0-47dc-a4af-a77496a5c205,2022-11-02,2022,11,2,306,44,4,Wednesday,Outono
562ac1a5-68e7-4ec2-b40e-e47d420cf775,2022-12-18,2022,12,18,352,51,1,Sunday,Inverno
294ff7a4-62d7-4826-8298-9610b7aa44b1,2023-06-08,2023,6,8,159,23,5,Thursday,Verão
b26e566e-83ae-44e6-9383-5112160f7054,2023-07-17,2023,7,17,198,29,2,Monday,Verão
139d29a2-8dd4-46b5-9e32-e632a48ecbba,2023-09-14,2023,9,14,257,37,5,Thursday,Outono
b0b32208-3305-47b4-897e-56d2714eea91,2023-10-12,2023,10,12,285,41,5,Thursday,Outono
670c8253-1086-4bf2-a8dc-eb4f2cdb1be7,2023-11-04,2023,11,4,308,44,7,Saturday,Outono
05734312-6076-47ab-a053-14cf0ff19ac9,2024-01-30,2024,1,30,30,4,3,Tuesday,Inverno
2e4e9d11-1cd5-4877-b90c-32298c708c58,2024-02-21,2024,2,21,52,7,4,Wednesday,Inverno
112bbc01-15ad-4576-84d5-35abbc61f30e,2024-02-25,2024,2,25,56,8,1,Sunday,Inverno
9688fa9a-b902-4f8d-816b-46021791561e,2024-04-19,2024,4,19,110,15,6,Friday,Primavera
22b3d47f-da27-4641-ab5e-97bcf7b39075,2024-06-15,2024,6,15,167,23,7,Saturday,Verão
23d5331c-e44b-4398-b9d7-6d9912b9f684,2024-06-18,2024,6,18,170,24,3,Tuesday,Verão
784e946f-89e8-4001-b4fd-542405f84b79,2024-09-27,2024,9,27,271,38,6,Friday,Outono
4e342fb7-402e-4778-912d-0deeaf346399,2024-12-07,2024,12,7,342,48,7,Saturday,Inverno
ee563285-a1f9-4107-afa7-52a45acdcb04,2024-12-22,2024,12,22,357,51,1,Sunday,Inverno
4f56bc32-0b55-4abb-a4fc-726d391f983e,2025-04-08,2025,4,8,98,14,3,Tuesday,Primavera
e1468da0-43e8-4f2c-b49c-5a1d12be7013,2025-04-14,2025,4,14,104,15,2,Monday,Primavera
f0cd0220-c78f-4940-bdc3-1bddb62178d1,2025-09-28,2025,9,28,271,39,1,Sunday,Outono
79d2c37e-d9c4-4657-8705-fe860f7df86f,2025-11-12,2025,11,12,316,45,4,Wednesday,Outono
ad28150a-ec88-489c-8473-3d6d836bd079,2026-04-27,2026,4,27,117,17,2,Monday,Primavera
a5b756e4-7e71-41ee-9b95-441ac1a97db5,2026-06-28,2026,6,28,179,26,1,Sunday,Verão
ffdc79db-79cc-4712-a4b1-4b46ed6d5c74,2026-08-03,2026,8,3,215,31,2,Monday,Verão
d856bb53-9c6d-4ab4-99ef-1829e3d730bb,2026-08-10,2026,8,10,222,32,2,Monday,Verão
8816c978-e1e7-43ea-aff4-e9d70cf11c68,2026-08-24,2026,8,24,236,34,2,Monday,Verão
0a03becc-cd19-4f80-8cc9-51baf282d0a3,2026-09-13,2026,9,13,256,37,1,Sunday,Outono
6a60e198-990f-4a20-aba5-b6f66e369ed7,2026-11-05,2026,11,5,309,44,5,Thursday,Outono
65bda76d-68fa-4768-94da-fc7a00b908cb,2027-03-19,2027,3,19,78,11,6,Friday,Primavera
69ad5fbb-f021-4aa6-86f0-b2f173c9b357,2027-06-04,2027,6,4,155,22,6,Friday,Verão
3fca15fd-d100-4047-87d1-1c57fde7e0d6,2027-08-15,2027,8,15,227,33,1,Sunday,Verão
125ecdb9-7481-4b87-8840-63249ae8f192,2028-01-23,2028,1,23,23,4,1,Sunday,Inverno
4a812d6a-5bdb-4c61-8f85-4c58169bdb7b,2028-02-04,2028,2,4,35,5,6,Friday,Inverno
451dc9c7-73e8-45a3-8d07-a6d7ecc46bd0,2028-03-13,2028,3,13,73,11,2,Monday,Primavera
7ad1e055-e17e-413e-b3e1-1a831320327c,2028-04-30,2028,4,30,121,18,1,Sunday,Primavera
f04f2f66-e754-4a70-ba6b-b370e788792f,2028-08-26,2028,8,26,239,34,7,Saturday,Verão
08e3ad8d-27c0-4e66-a6aa-15c01d6bfe39,2028-09-24,2028,9,24,268,39,1,Sunday,Outono
06ee88c8-f851-4884-9c56-57a0615ede20,2028-10-21,2028,10,21,295,42,7,Saturday,Outono
40c8b451-5698-4672-9d07-3eeed38ef9d9,2028-11-14,2028,11,14,319,46,3,Tuesday,Outono
f69fb837-ee89-4aca-b452-3bd4ed28613f,2028-12-20,2028,12,20,355,51,4,Wednesday,Inverno
ac9d0642-a955-440a-aee6-33bfd7e63c11,2028-12-25,2028,12,25,360,52,2,Monday,Inverno
4b5de892-8157-4de5-8af1-bb1d439b2894,2029-05-03,2029,5,3,123,17,5,Thursday,Primavera
909e73eb-9af1-4920-9671-b70b51f77e7c,2029-05-13,2029,5,13,133,19,1,Sunday,Primavera
d9fcb4ff-6ebe-47d7-9711-b423d46ef80c,2029-06-06,2029,6,6,157,22,4,Wednesday,Verão
ae29fa22-ebbe-4fd2-9d08-482231f69ae1,2029-06-08,2029,6,8,159,22,6,Friday,Verão
9416cacb-9851-4ffb-b7dc-09c2fcc5b624,2029-08-22,2029,8,22,234,33,4,Wednesday,Verão
347ed194-e75f-48a7-a993-ba78ca761c52,2029-08-27,2029,8,27,239,34,2,Monday,Verão
fe7c4ce8-75ed-4906-81f4-74f9dcb2a2e0,2029-09-23,2029,9,23,266,38,1,Sunday,Outono
76abe766-e442-4f19-b480-6f210723ae68,2029-09-29,2029,9,29,272,38,7,Saturday,Outono
5fc8b02b-b34a-4b5f-8f99-2f264b4a7473,2029-12-10,2029,12,10,344,49,2,Monday,Inverno
afb679cf-f13b-42f5-a5f6-e211a200c48b,2029-12-25,2029,12,25,359,51,3,Tuesday,Inverno
575398bc-6cc6-48e4-a6fc-d058eaad3bc9,2030-02-07,2030,2,7,38,5,5,Thursday,Inverno
31e4ec55-f6df-43ce-a144-82c8a9acb980,2030-02-13,2030,2,13,44,6,4,Wednesday,Inverno
91ade13b-85c1-4fd5-87d4-b671b2846858,2030-03-11,2030,3,11,70,10,2,Monday,Primavera
6b6889b6-b0bf-4adb-ab03-a260d893a3ae,2030-04-08,2030,4,8,98,14,2,Monday,Primavera
fa4bf52e-6d04-4271-8ddd-a7ca61b8bc9a,2030-07-01,2030,7,1,182,26,2,Monday,Verão
c5db52c6-6a79-4c09-8d17-3b1033b62aa3,2030-08-09,2030,8,9,221,31,6,Friday,Verão
2f5f3504-cc2a-480c-b3a7-5839f509a3d3,2030-10-19,2030,10,19,292,41,7,Saturday,Outono
0ca4ca5a-3cf7-45c4-8a70-f95bd37a19b2,2030-11-30,2030,11,30,334,47,7,Saturday,Outono
f362ccaf-32dc-4522-84de-7f4f6b04ab7e,2000-01-23,2000,1,23,23,4,1,Sunday,Inverno
e64f5d67-1d06-4602-b5cc-b551d07daffa,2000-02-02,2000,2,2,33,5,4,Wednesday,Inverno
e28382a4-e53d-4041-b97e-6ef4068ed058,2000-05-01,2000,5,1,122,18,2,Monday,Primavera
1daf33b6-2a7e-431d-a7c5-2949f0420442,2000-05-02,2000,5,2,123,18,3,Tuesday,Primavera
ae765c57-bb13-484d-9de3-fe6f66bb800d,2000-06-11,2000,6,11,163,24,1,Sunday,Verão
a3ec824b-ff0b-4cbf-b21e-1241ec0033ae,2000-09-07,2000,9,7,251,36,5,Thursday,Outono
605d4da3-5f0a-4bbb-a937-307ded018706,2000-10-20,2000,10,20,294,42,6,Friday,Outono
fb4c94b8-181c-44af-85bb-9a4d70bd5e36,2000-11-21,2000,11,21,326,47,3,Tuesday,Outono
3fb69549-d398-4d14-b4d0-2a43eee5a55e,2000-12-29,2000,12,29,364,52,6,Friday,Inverno
6602ac58-f742-4740-873c-4e697446bb8d,2000-12-30,2000,12,30,365,52,7,Saturday,Inverno
c9dfd50a-ce35-47cb-9694-7d41d4f1fffa,2001-04-05,2001,4,5,95,13,5,Thursday,Primavera
81451f27-f88e-4882-98a3-ea96f957c9f9,2001-09-23,2001,9,23,266,38,1,Sunday,Outono
0c774789-7173-4c2a-96f0-6e517feeaac0,2001-11-12,2001,11,12,316,45,2,Monday,Outono
c095d938-916a-4512-b285-ba84c00420ee,2002-02-25,2002,2,25,56,8,2,Monday,Inverno
0fdc1dc7-1136-497e-a433-82191df3b34b,2002-03-08,2002,3,8,67,9,6,Friday,Primavera
af10ce5f-555e-4e01-ba9d-6375e7bc64f5,2002-03-15,2002,3,15,74,10,6,Friday,Primavera
57a1ec4b-c3bb-4d1e-a650-dfc56a2c0823,2002-04-18,2002,4,18,108,15,5,Thursday,Primavera
0a98e392-8a83-4911-99c6-787ad9097568,2002-07-28,2002,7,28,209,30,1,Sunday,Verão
a5305b09-488b-49ff-8041-eeac06e7274d,2002-08-19,2002,8,19,231,33,2,Monday,Verão
6f4bdb2c-9138-4707-b338-a8e9975953b4,2002-09-09,2002,9,9,252,36,2,Monday,Outono
