product_sk,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
835407de-07e8-4ef6-ae2e-c18713071ba1,a0727420c4f72aa6600840eb1da0d3d1,moveis_sala,55,851,1,9850,61,16,46
3e628027-f172-4c69-90d2-d71c736b9fce,2ff995aead9c63a1f37a07b3664ead37,moveis_sala,45,353,1,7500,61,11,46
950ec0ab-0ca6-4fac-9f15-bb65e8d8bc4b,b7ad178ccbed2224215575de21bc1416,moveis_sala,36,851,1,6850,61,11,46
ca2d244e-4a00-453c-affd-ee582bd390eb,db624f08f4e059241d3842eb750ecd7b,moveis_sala,41,375,1,1450,61,2,21
d1ac9dcc-2be3-400e-a80b-f2660ece7f19,f8fd8cb547c24b155448d09bfc478059,moveis_sala,46,848,2,6950,61,11,46
b44e822f-1720-46f1-8cf6-1cd37f7762a6,e5ff2945f13a69162a72acc5170ba684,cama_mesa_banho,58,303,1,20600,61,52,44
edb6c827-8408-480c-a238-5486f2fe1bdd,2da8e82c3ddd9c8f784930f7d2db4d34,eletrodomesticos,55,71,1,30000,61,15,50
403a02eb-a143-4f66-9c05-c28a76c4825c,f97ad9066c718a6cef93dfcf253d3e0d,moveis_decoracao,63,886,5,30000,61,70,65
64742fd7-a223-49ba-899b-426eacd75c2c,8ed9e6b1cbb80b223b70376a8659bee0,moveis_decoracao,63,162,3,2000,61,3,41
41b7477c-904f-4fc9-9994-2956dd4ea735,f18f40e6344e72cfd537f21d9745e8cc,moveis_decoracao,63,877,1,30000,61,70,65
642832d6-211c-4603-ade4-aa4cf6ab1f01,683cfdf77dfc3c305e4769968a854e10,moveis_escritorio,45,529,3,27300,61,71,43
b86f5bbc-18ce-4289-bb3b-0230fa5bac3c,916d4d1015e94b8b525ef366b3bde796,eletrodomesticos_2,59,1513,5,10250,61,17,61
fc885b64-66d6-4347-8140-aae6d6065067,d8cbd23e48a0683dba2f7a7b3e51110c,eletrodomesticos_2,53,793,1,4850,61,15,58
b38f9a35-fdae-4ec3-84e0-7400efef8bce,c8e85f0e77fc6b81698e9ea2269988fd,instrumentos_musicais,30,1271,4,14100,61,58,24
0a3859d0-cd64-4e50-b453-1446f0a1ae48,cfa14c9ef22bd6c41e20df06de9dfa76,utilidades_domesticas,60,217,2,9950,61,31,31
46d9176f-a696-45e5-97fc-3b9acbc3deb1,9799c69682bf50ba578e6b9c9886b607,utilidades_domesticas,52,1476,2,13050,61,21,61
021bef8f-3c47-4e9d-b732-07c6c2fcf296,d81d3da04eaeaf9608d87763815d7885,utilidades_domesticas,63,457,5,4750,61,12,38
ac382e8b-6612-4df9-9d81-995c41479af3,2bfc998cf625e54b2c6447bfc7c18cb4,utilidades_domesticas,38,946,2,3650,61,11,38
4426f9fa-3aa8-4d3d-9483-23da8fd0b5f9,a80f456f25c5adc5c42db3a682880367,utilidades_domesticas,57,844,3,9800,61,31,31
8ccf2fbc-9efc-4a15-b951-df7c8f2c1697,b2fd74298e16eef2568d2f9dff6042c8,utilidades_domesticas,50,364,1,10450,61,28,28
33f2ca11-5018-4632-8ce1-7e25497415fe,37933ba010cb5d5f231585d26287bed3,utilidades_domesticas,45,160,4,9800,61,31,31
e8a17a02-d38c-40a4-ac6c-82702e0cca09,708b3e08e966021acf10680d35ef9001,utilidades_domesticas,54,664,3,10000,61,31,31
1bff3ed1-a85f-49ed-b081-8ad2aa9de153,1c12e2e95f36322f3a5ab8153a76bd73,utilidades_domesticas,52,303,2,9900,61,31,31
f2d69602-a806-4101-8fd7-5d1b3d78db40,efa9bf5559d026b9872259f29b7304dc,utilidades_domesticas,26,330,1,8850,61,15,58
33ad9eb9-17e5-4e21-9628-344b061ffc3a,afc6bc70dc56fcf15c7f9f1e4bc67dda,utilidades_domesticas,59,303,1,9900,61,31,31
4db4ef25-30f2-42a5-a2ce-e0a28f1ed9cc,ff92ca9bb0b3f4ec00a9b76c9f68cb3a,portateis_casa_forno_e_cafe,36,3437,6,1925,61,43,46
6642ecd1-cbf0-4781-87c8-7679119695cf,9c3225fb1d3bb4943cf7be6afa4b4246,industria_comercio_e_negocios,56,638,3,9225,61,61,30
d22eba63-a475-4c2b-ab79-2347ad3b5028,de13988b8f96fd17e7ec136da2638de8,moveis_cozinha_area_de_servico_jantar_e_jardim,37,205,3,6650,61,13,41
6ba3e31c-8a72-4173-a177-d85c421b90ba,6962734c72522e70e852a2a77d21a730,,,,,10050,62,6,62
a0cf929b-823c-4e09-ae51-b873683b5a16,1d94d1e0c7fb2dcf2811e093d2ca303b,,,,,17150,62,36,46
b82a4a7c-41c9-4682-a738-eeb8f5670851,26a4f62a409a78816adb31e0d729a163,,,,,11100,62,33,25
dcca0b2d-44a9-4891-b46c-aea2c69c3185,3262a0950995f2a891ec1fdfe6f5a133,artes,59,216,1,500,62,12,50
8875aab3-09a5-43df-aef6-a7badd989bec,3ce21e38e6a3060c20f4e74bdab770c8,bebes,57,1340,4,5508,62,43,56
ba9e0527-b2d1-434c-9980-68d28a2ed3b9,ad837169a27edc799909c3b1f6081399,bebes,46,513,1,12150,62,35,52
2d060366-a935-46f8-b881-e1806db347cd,e56331a76de436e89a803efd4738a7df,bebes,59,1637,2,2100,62,7,35
55745d2d-91b5-4ba8-a1a6-19e89df3fa41,c91906227d5fd5c07a47510e1651e46c,bebes,44,487,1,13250,62,47,32
b464a13e-8a17-4278-9a62-141d9d072ab8,dac8681a7a366f747f42546e4922ad41,bebes,46,487,1,15800,62,47,32
1ec7728f-191e-492b-bf4d-02738121fd07,b7f11e51f023c6d2ba6a82e21ad20be1,bebes,48,513,1,16900,62,35,52
b4f3b343-424e-4ab4-8a7a-0110b192e8d3,f11c4213fbb2d511dc25037a3c31117b,bebes,56,487,1,14000,62,47,32
6621faa7-4526-46b8-84bc-f29b6ff4ff5c,612be997cd3154e32e1e585d478571b1,bebes,51,513,1,18900,62,35,52
1c41f61f-a02a-4c86-8a8c-25b28abcad54,2eba7c676996a5bcb75367c497b42a17,bebes,47,513,1,8050,62,35,52
f43d5e8a-c114-4917-b6db-6c0926b57d9d,f0a06cc25ae22358b10378bf4dafdf0a,bebes,44,513,1,6450,62,35,52
d34fadc0-ba4d-464f-b8a9-fdae329ae6b9,e59ab191143aa47319536c1fb16c507f,automotivo,46,888,3,8500,62,62,41
15f659b8-7674-41b0-9060-beeb390186a3,6b54c329383ae411a34c9791f7a51145,automotivo,48,521,1,13900,62,62,20
664aaa39-9a3f-461f-aaed-c125d3fd5647,03d19e503abb1698d26d630c0017b11e,automotivo,36,359,1,14100,62,62,21
667075a9-840c-4c83-9403-a582828b6cbc,8f5cb6362e19f8120f77484dc5619a6b,automotivo,47,660,1,13300,62,62,21
fb584b41-988b-4b6a-943f-6791da404c0e,ba959fa0160c144aab62f721009c5f32,automotivo,41,1978,1,12200,62,62,19
b30897cd-d784-485a-8d92-bdf0d2712bba,480c9e1ca446baf8388f0eda5300b25b,automotivo,57,193,2,4750,62,17,22
94e3bffe-98c3-4e1b-806f-89907b2bf067,ff90ba6020fbb7d7f56613e213e9dc57,automotivo,55,659,1,3400,62,9,62
98fba052-9cde-4739-9810-2800bd00aa3c,7aab18bec732db73232f712de3ba14fc,automotivo,40,526,1,12300,62,62,19
84ce2912-cd6a-422f-bf6c-a4fa15da8e4a,60061c870d0d52a2c5bc678d56538fdd,automotivo,48,539,1,12200,62,62,19
1421a2f9-28d3-4bc1-9f57-72ea909f547e,0ef539a5334aaf06f2a028d08021f681,brinquedos,43,713,1,22983,62,55,62
67bd8e70-d673-43cc-8a95-20bd562b1425,adf9f5989ed8d85d68ea6b941de7a633,brinquedos,60,492,2,3500,62,11,22
180f29d3-ccd4-4c55-b351-56eedf599487,dade783416e4099641bdd36ee0f0c3a3,brinquedos,27,512,1,6745,62,34,40
6dd53282-e5b5-4133-8186-28cf42084db9,78a7cc444491481488eb202f4f98903c,brinquedos,59,757,2,1100,62,12,22
25f5fd80-bd35-47b9-8ca8-0654135c184c,756791c03bd72f60ad98162dd69d054c,brinquedos,52,825,4,1600,62,15,41
f6d14a3e-d049-4dee-b223-b72e8257ef72,96c71a33864212d98d1df6c9b7e701ba,cool_stuff,26,641,1,2000,62,20,40
1cfc771b-222c-495b-941f-c1f897abb1b6,82bbea2a39c7d1745ad49a2479460e75,cool_stuff,44,732,2,3050,62,30,26
b18f415d-e3bb-48d0-9e5a-71d2c1396d22,3b30fb3ac17cda9e7e5b5112c692f665,cool_stuff,54,1704,1,2400,62,7,35
78e9685a-5274-4729-8dc1-6f7f4b19575d,cc041329dc20f1f8c48eb9861c6084dd,cool_stuff,42,296,4,2100,62,80,12
163e95b7-0cd1-49c5-a394-300583ecf1b4,edc044b1d3b518153d2b3b2c811ff0e2,cool_stuff,60,1707,2,2200,62,7,35
8282ce49-5e0d-47c5-be7a-c1bf33a4ee88,041022915a950ec95b761b690ddb6b24,cool_stuff,63,351,3,1450,62,15,32
eb986d17-d39e-48a8-84c4-12d52fdd8f80,c2e2f746cdd48da2d45b17f3fcc4575b,moveis_sala,53,566,3,2350,62,16,14
e182355e-821e-43ab-9611-e44a2cd3bb2e,f1136b963c743b647b6c0b3d86effe08,moveis_sala,58,256,1,5500,62,17,27
88227ce2-1eaf-4b11-a605-9cbdec1c6f0e,79fc4c7da6812091c88d89e02e02887c,moveis_sala,56,267,1,3550,62,27,17
be5c0792-26d8-4a4c-ae83-6d6a043b9c3e,fc956e40e1a0ca9889d2e182aa6fddd3,moveis_sala,39,373,2,5050,62,6,55
ec5b34fc-1a7f-4897-a9ef-e16a2edf4a4e,b76e88f2da688761c6f9ad9bb4f9513f,moveis_sala,56,676,2,5700,62,5,45
271d24ab-0364-48f4-9752-25c3c80dc3bc,d2b0f9cd5e31ed47dbf92b157c0cda96,esporte_lazer,46,1271,5,2350,62,10,22
ffa66a42-7ef4-434e-9b29-49901bc98838,051b9ff13dd55c0a6655a15ff296f80d,esporte_lazer,50,529,2,3600,62,23,23
8ccced0a-2c66-4be1-9320-7d2d8f9fe162,fa381a4a9af65ea5fc8f3829214045f9,esporte_lazer,60,1351,7,3050,62,10,22
e5d66a77-7f99-4ee5-8768-1ad53b1f2adc,122cdd27eca7a057e97242c3642c5645,esporte_lazer,44,967,1,1000,62,7,36
772a5282-1ddb-4c34-a960-d0706c11b98c,a5a03610d00573bdfe50a7a09e125efb,esporte_lazer,53,965,1,900,62,7,36
a5568924-7acc-4f5a-9f86-d5738a9fcd07,3570caaeaa3f5a1ae76392bb2b4155f9,esporte_lazer,31,492,3,1550,62,18,15
a783473e-f2ae-4fe0-8639-412665338c8d,a9e1f2fff48f21f5e6fc9dce739e1160,esporte_lazer,59,834,1,1275,62,16,16
5493ec45-30ad-4101-b628-c9b13983c484,c9e924a76a8685bee9007aacab1341db,cama_mesa_banho,50,829,3,1850,62,14,60
7423676a-70c3-4a96-98d3-07fa102c8a6b,7755707fe561ddbc56cefcce33c97945,cama_mesa_banho,53,457,1,19100,62,47,47
ba45e62c-ce33-44eb-8f6d-aff90166b096,77fdeb8d4f7502f75b6779205f30a875,cama_mesa_banho,56,333,1,12250,62,27,47
d97af15e-0e28-43ee-a3be-99953f7c96be,e4ca6d365353547c923882d980d401c0,casa_construcao,53,1190,1,6200,62,12,35
591840c4-37b1-402b-8c35-9ef51b14cc44,d531e4f4234b93eb3d8efc4a53f7e7c1,casa_construcao,37,354,1,8900,62,32,30
6bb34491-067b-4aa9-a677-734b9f92b66f,ab495f166205a883ffe5ab0b5b55f867,eletrodomesticos,57,631,1,30000,62,73,63
e17509d5-2a4a-49ac-8df8-35dcc4ce14bd,35ffbac108d291eae9a8df90f92f6fad,eletrodomesticos,54,186,2,950,62,17,25
72ea3b8c-27ec-4aac-b6ef-6b9c3f930e20,c372010a1ffe3950b8fdfd365ea26d88,malas_acessorios,59,849,1,3100,62,20,40
5a6360ce-9e21-417e-8766-86eb4adf4331,0d8aaee3e75a9529a387b2e0e52615f5,moveis_decoracao,37,212,1,8050,62,9,62
bac8902a-f98c-4600-8b5f-b4662c1c4a25,89b190a046022486c635022524a974a8,moveis_decoracao,59,1744,2,700,62,15,15
80c28f8a-95d8-43b4-baf2-a9cfa16fa72b,6ee79a827c36202118501870afb17875,moveis_decoracao,60,1683,1,600,62,12,12
a9511722-a9d1-4d19-87d6-ee89d1c87f53,b363ba4802d9eca552da85a1125747eb,moveis_decoracao,41,397,3,6200,62,6,62
73b6e2c7-00c3-4306-8d20-296850e6c009,bb7c4f517d04b6b36671d63ef0f198b0,moveis_decoracao,38,212,2,6450,62,10,62
294f07f2-63f0-4d2d-b81e-2255f32b48b8,aefe4356e7a54d42df4a67468015e43e,moveis_decoracao,37,339,3,800,62,3,52
c3efde04-70b3-4d0e-a981-a9e3518c1c77,0c90f0cece2b9c521af7c85ace4794be,moveis_decoracao,41,411,1,4800,62,6,62
28526564-526b-43c3-b59d-8e1b06bb4bdb,4dc3dcf258288cfda345034a4d96fbf9,moveis_decoracao,56,267,1,3400,62,27,17
d85fdfb4-55f9-4de9-a775-b2811a433528,09ebc052c8e265f5ea1e86320c049322,moveis_decoracao,40,249,4,7250,62,6,62
bd8ef352-e684-4106-9aa0-ff16d25f328a,7f7e18140feaf2c2e3f17fb65825564d,moveis_decoracao,59,296,1,250,62,40,12
3b45601c-4aa3-4781-8718-8781ecee1dad,35b3dfb985d0487fdf185b326d977b49,moveis_decoracao,35,171,1,3000,62,17,11
bf4f1e78-2784-46cd-8dea-8c0cdc66c65c,310fb273d383efab30a7599552f3bfe8,moveis_escritorio,44,900,2,23950,62,16,49
484dc8ac-0358-4708-82f1-c26859759733,835e3f51a6ef088097cc8cf42f08fd17,moveis_escritorio,44,900,2,24700,62,16,49
f3d87c2d-3dd6-426a-b061-78b43d21021f,b6ef58b78e4e69f8b583ffd8bd592d28,moveis_escritorio,48,238,4,2850,62,4,82
4c677230-6066-4da3-b287-4225739f3674,a0eccc912d428eaddf1ef4fe47593ece,moveis_escritorio,36,809,3,30000,62,55,60
6ea0fb8a-587d-4b55-96ab-5c054ed0a78d,eb7151059126a851a89a9463dfac7feb,moveis_escritorio,56,674,2,12450,62,16,49
964cdb4c-4966-4901-9703-594e7b527c5e,613221d716be89edd3bb436c8060cd05,moveis_escritorio,56,674,2,22700,62,16,49
329033af-68b8-4b95-a705-a9d4d2d39607,31596cc4bf31a702bc34ab7223a827da,eletrodomesticos_2,33,1335,4,2850,62,11,40
adcf7f13-5694-4d09-83ea-d85d2e9b5825,167eb9b9fa0dad61a47c00a96bccdf4d,ferramentas_jardim,32,349,1,30000,62,78,36
84aba009-e414-4084-a8ea-abb8435240a2,ecb624b552f939e58c7881de58ece085,ferramentas_jardim,57,314,1,900,62,3,13
289441eb-fd95-42b1-bc07-db0d8952f99f,021f04378f9692f8747f926f38bb8281,ferramentas_jardim,58,220,1,16150,62,12,50
31877c19-282d-4e0c-a33b-3bf5b6ce4268,663d6ef343ce527b3548d6a255f89eb8,instrumentos_musicais,59,936,3,450,62,9,23
e03fb0d6-c2c9-4da7-b5a7-1a09fcf6201f,a03e401d58a45187271718c5d7610422,utilidades_domesticas,48,1297,3,9650,62,35,37
bf932b05-d091-4b8d-9c26-e1d570ab006c,1b5b6bd531d2e0b1650bbabac62fa352,utilidades_domesticas,50,364,1,7900,62,28,28
db3fbc3a-7de6-40b0-ac2b-c094fab051be,8b27cbcf8e5472830ab6ec2bd7a6b867,utilidades_domesticas,49,409,1,2600,62,42,13
f4a7e986-e626-44be-a68b-c57b7ce83f00,7e45ec6dc0a748b0a621654d23bfa768,utilidades_domesticas,43,704,1,3175,62,20,42
6f97b9b4-6b3c-4ac5-94a3-8df95d885388,7be2cf904217376863ada2c9df82c8f2,utilidades_domesticas,51,663,4,3000,62,12,25
64d0e121-3163-407a-93b8-dab26cc81444,79380e4f154e94ac435d6d1e7ce413cd,utilidades_domesticas,44,585,1,4200,62,30,25
befd63f0-0aec-4752-841f-12913014f5c6,495f9290868e1bde785d3c372608ad54,utilidades_domesticas,45,1455,3,5250,62,5,32
f068ff55-90ca-4e13-826c-1dc8cb4cd778,60567eaf5cdf794639e94508ec387a82,fashion_bolsas_e_acessorios,55,903,1,3350,62,20,40
f6a42f8c-9e0e-44c4-b162-ae0e0d1862bc,a6f97b352687ce4c26c75e81b5f2773b,fashion_bolsas_e_acessorios,60,849,2,3100,62,20,40
7188b2ed-370d-41a1-9bf5-875d5722a5ee,c9c0435c9331c27dc487a2dc1738a32c,fashion_bolsas_e_acessorios,60,849,1,8400,62,20,40
ab85773e-acf2-425c-9f42-5420e8f7d5f1,a1cb53bba48d0f315aed0019db5365fd,fashion_bolsas_e_acessorios,58,849,1,3150,62,20,40
6a5714c1-f0c9-411a-80cf-386d7bc5d81c,cd00226b5a6c74c899d42c8a1114d7ff,construcao_ferramentas_construcao,60,1636,4,600,62,12,12
afbb0502-7db1-4b1e-ab89-b46a5ba2b3fd,3344f3ccc35b04b81d8cc2aefabcbcdd,bebes,41,1764,2,7700,63,47,18
88e0a706-67fd-4a95-918a-661794638164,cc28e7bdcc3ea1721d32acf3724d99d0,pet_shop,50,661,1,10500,63,13,62
bf16fe6a-f405-4b97-af25-057b4d5fa025,c3db113c416d50ed94fce65297d016f7,automotivo,56,653,1,5667,63,13,63
c1e2ba98-6483-48c6-8793-e05dbcd5a2db,568e52d4c670b4d5130bae2dbf211c40,automotivo,53,524,1,1675,63,9,63
04f8628a-523a-4a35-8345-2a41c70f212c,b9518f0140a3efddd3c1ef9ad49d23d8,automotivo,54,582,1,5575,63,9,63
2ba90749-e4ff-4a31-9bbb-0e9449730bea,67a7c7243c0585ccc44471b5a5c115e9,automotivo,58,288,3,20650,63,63,40
799affd6-b586-4ac3-bab5-54a13ce03520,fa80471d26662bb653b2286e4b735a5a,automotivo,40,2723,4,25150,63,63,38
1d5674f9-0376-44e5-bffc-f642e0026236,a3ebd09e2be48bebfd0d16ef3c83a176,automotivo,49,588,5,1100,63,9,33
1a576111-bfac-43ba-9c93-4e2656c62ae8,98d61056e0568ba048e5d78038790e77,automotivo,49,546,1,6400,63,11,63
923f904a-2bae-4524-a6af-6f03204f4c11,c69ee3d090e5c25f7e8633b164fc001b,automotivo,59,549,1,3566,63,9,63
6f4bad1e-fa57-4ae5-a535-6f74997cad4d,e2e9a22be498ad23b97170cbc20c477c,automotivo,39,360,1,14350,63,63,21
b5742d79-5074-4bd1-b55a-a362be43774f,4a5cc900bb2910a2b8dec20cebf1c0fb,cool_stuff,43,1294,5,18500,63,63,55
86b2b1db-5a28-440e-a793-7df7bf18ba8b,f83c9874b5b5044ea58fef1be68c1ea8,cool_stuff,52,791,6,5200,63,2,79
faed0bc2-6b57-481a-a4f6-a010ba656981,c98bf47f7bea8f3aee82fa023786b8a1,eletronicos,33,63,1,6185,63,11,20
2a4d5cdf-7c5c-4897-af43-609db1b652e2,94252831daf1ef36429398257ea0450c,moveis_sala,60,493,1,1375,63,11,16
65b4fd4e-a47c-4b22-bc83-32ac774e69f0,2bdba1ee1237d3a5287425749f71b2b9,moveis_sala,48,324,1,17175,63,22,60
3d62c476-2940-4093-a103-2cb6b2ac00e4,223f6bc365de199df4fbd5db2ca6ec1d,moveis_sala,51,328,2,12800,63,13,63
9cfc2ab6-3ebf-4cab-b9ef-93dc187fa5c9,90c1b4e040d1d1c45897ec2dad4a809d,moveis_sala,57,837,2,30000,63,63,74
2441e87a-db4c-4545-b0c8-d0b25402684a,e976121c90262b3c9d173aaf4e03096a,esporte_lazer,56,544,6,2750,63,56,16
9956ad63-05ce-46a3-b8d6-ff8e684addd8,92d9f09c92944e22b74a09f5480be83d,esporte_lazer,59,1778,10,2700,63,10,21
b6956230-7c33-4e57-adfb-1f751b3ac531,35e5dc947c66435929389d8043b9a6ff,esporte_lazer,43,678,1,8900,63,75,11
c6ca8a25-a959-4fdd-a86e-9e607b98378d,f3f12eabcd090650146791b249f48880,esporte_lazer,47,497,2,21500,63,68,63
fdbda3bd-3f47-4521-a83b-3ce32e7d6cea,3a9705b35192e14929ed984f99ae4f65,esporte_lazer,55,936,3,2320,63,33,17
a67f2a4c-a755-43e4-98e2-526c88fb7bef,fcad6e5643f855de4b616a24e6dd25e4,cama_mesa_banho,53,334,1,15150,63,30,43
1189e065-f7bb-4f66-86e1-4d70f9761f60,777a181e167987349d104ece27e7e112,cama_mesa_banho,54,334,1,17000,63,30,43
ea265a1f-8ba7-402c-9c8c-4341f214b5bd,f8763c8e0ef828c6d393b091888f9eb8,cama_mesa_banho,55,133,2,20325,63,40,55
f0a0a120-ffcc-4b76-9c8a-37c11ad0798d,5a90c762ed3f5a71bbe44860342fd112,cama_mesa_banho,59,378,1,13550,63,30,43
28259785-8e53-43e9-9bec-56c77838632e,4793826002e5bd292a4f0057c11f670b,cama_mesa_banho,58,366,1,600,63,15,28
8a53a0c5-0682-4959-883c-d6dbd480a608,6fa1aab8448ff11026093b6169f05e54,cama_mesa_banho,42,339,2,18100,63,30,44
7ff1f743-0857-4d9b-8b6c-8762ee4f3115,92ff4701412588ba89562a5da013c537,eletrodomesticos,33,96,1,21000,63,21,37
91ea8183-d02c-4294-8399-4ac7164f40c9,5db096acdea1d87bfa4d07c1cc70c492,moveis_decoracao,51,595,1,16000,63,40,38
3c5a9c48-5191-4885-b289-c91ba57c4b8d,d1f1c64b5ad001769bb3a6f20994cdd1,moveis_decoracao,39,213,1,7650,63,8,63
880e81d5-9611-428c-87c7-f3cb0a4c6bef,0110573bc9195aa810a4384f189f48f5,moveis_decoracao,63,213,1,3900,63,11,43
8ebf5a86-fdf5-4bed-a5b6-20f26b615799,340f33bdf4103eba89df5d5153beff7e,moveis_decoracao,60,1482,1,900,63,5,15
0dd09133-808b-4665-bbbe-698f5a943865,71ca28a845714b71b378d81e93f0b183,moveis_decoracao,27,373,2,800,63,6,11
6dea46b0-b02e-484f-a52d-6b9cdba57ddc,b0a0d47f42d23f27388952b8821a9517,moveis_decoracao,51,2257,2,575,63,11,11
3d055737-9ae1-4ba6-9828-b5415278b061,5c087f345e870429ec3ea20a49a79735,moveis_escritorio,48,1159,1,16450,63,62,24
6fe12e47-cb21-460d-bb24-10bf086ea8ed,2d07cb5238b8e2ba12a4b2ac8b6f100a,moveis_escritorio,52,557,2,16100,63,58,26
34c183a7-f08f-40af-b602-398c134421b0,78540c45d4f971380710a35fa4ecc41b,moveis_escritorio,41,1466,1,13950,63,26,43
88d8e73b-a304-4dc9-bbe9-d0d9cbe737dc,0364c36f8e845e4d309c0a3accc04b1c,moveis_escritorio,47,1158,1,16800,63,58,24
1b7037ca-f459-4f76-8570-3b1a376111cd,0db4869ac8a908414823d44d742f5ba3,moveis_escritorio,47,1158,1,17000,63,58,24
d0f117a7-be52-4bfa-aeff-f86308ac2de1,07f381c65e8e66460c07781b9b1b8834,moveis_escritorio,45,1156,2,17050,63,62,24
2b34b75a-2096-4f1f-993b-6eebadfc78ea,2aef77073a11c1bb21ae9eabbc7a97e7,moveis_escritorio,50,563,2,16200,63,58,26
9492b448-e6a0-4362-8b5e-365daec133b3,d6fe3b4ddecd4a8393c6a1385de3bfb6,moveis_escritorio,46,1157,1,16650,63,58,24
43329713-ca67-4761-947a-a8b9ca41dabb,a226729b96bbb6962f9f8fc6a14db590,moveis_escritorio,41,560,1,16750,63,58,26
8e268d76-a5a6-4f0f-8f8d-ae8ec3d29d9f,8ed094bfe076c568f6bb10feada3f75d,moveis_escritorio,43,1128,1,16133,63,59,25
fa335f8c-4ec8-4e6e-a4cf-552123e6d64d,f80214fd7d681d1dcf12b3acaf4f0da7,moveis_escritorio,45,1156,1,12250,63,58,24
a1b64128-e1cc-4779-82c9-3694a2c0d6e7,927c2a01437aaec44d9b67f277b55eab,moveis_escritorio,44,1208,1,11350,63,61,24
7b08176c-d09b-4dc4-946c-93403a7e113b,3bf87d2001b8176e6a3ad804b80774b4,moveis_escritorio,46,1157,1,14775,63,60,25
87a3a52d-056c-42e0-911e-12f417985d71,9c60b810e32e14c3a278742567720634,moveis_escritorio,47,559,1,17400,63,58,26
19909974-da84-4d7f-945d-19ad7712da43,30de9bc2bc110c6a584cacba9c17d88a,moveis_escritorio,48,1159,2,16150,63,62,24
eed6a5e3-75be-4654-a768-3f32242b4c4d,73bc42701d50d3c0673b38ea8fbe2e32,moveis_escritorio,47,1194,1,16650,63,61,24
47b36f11-39c8-4b53-ba15-a4b6ca892528,4630317645c09161b7409edb2448a828,moveis_escritorio,45,1156,1,16400,63,60,25
75b5ca22-07f9-417c-aafd-496d83791305,3b82733180834cc02658403163260204,moveis_escritorio,46,1193,2,16100,63,61,24
27324558-8ef1-466a-a492-ade595a12836,cc31a2f3eb3df109e2e7dba6b15da5d5,eletrodomesticos_2,40,257,1,10500,63,18,43
b5d7da95-6816-4fd7-92bc-5e5421f9d64a,3b04dbc12a3fcaa8402b8dd2b3a909d7,ferramentas_jardim,50,1201,1,1700,63,7,18
f36f458a-7f46-4c9b-a97f-6b8aeeb8c883,5d08ef63cf250136d1e5d2ba85656a8c,utilidades_domesticas,55,2194,4,19200,63,42,41
8af13545-8c87-43ba-b524-19be8cbf37e0,27da9ff5303d900602623ce3b731e0bf,utilidades_domesticas,29,415,1,4100,63,25,23
0faf66cb-06a4-4e7b-91e4-98ac5d8015fd,61107c91091400f4c4523ed7b461a20e,utilidades_domesticas,59,2180,3,12150,63,37,29
74b055e1-d76d-44a7-bcec-32b9d854d737,9c338bc8b9621f8401b46dbd8392ffbb,utilidades_domesticas,60,2272,3,12800,63,37,29
0f7cf453-569c-4da1-bc6e-f97075fa5cdf,691e94cb0e5eef842f15bb1ca0dac309,utilidades_domesticas,53,810,1,6500,63,14,44
fe310ae8-9491-4cdf-affd-f16373a575eb,07f01b6fcacc1b187a71e5074199db2d,agro_industria_e_comercio,39,430,1,16400,63,66,56
f82ce701-04f5-4483-a580-f085d802f50a,541bc0bf3c3255ee2d44f3863336095e,,,,,4200,64,40,48
2c30dfef-f79e-4004-874a-647bed5ebc33,09d934535911e9af88dda1e31735379d,,,,,19200,64,40,48
c57359ea-0131-427c-88b0-dbbfc5fe3826,cf951c39ef0ca44ee11278e4ece167d1,,,,,1200,64,11,15
ef87f2e2-ed1d-4534-ae58-adcf9679256b,ff7885ae23429394b64526e957ec809d,bebes,35,1138,4,11825,64,25,40
169b9f9d-0c63-4250-97d9-39843e6f26b8,801abf9ab81269e94b64dd62fbd50fc2,bebes,38,713,1,6050,64,12,47
4f07306e-fcaf-4337-bf94-300e5bcf1818,0fed0bae4b5a992499e06472a0344d8d,pet_shop,47,1077,1,6372,64,17,52
be73c0d3-6a5c-43cd-ad0a-000d6f23ecc4,08418a3bc628e92c012281010957e259,papelaria,43,598,3,9250,64,15,51
9fcdadde-dea6-493c-90d8-c8d63baa82dc,7940f574701f6518fea2877012f7055e,papelaria,43,653,3,10350,64,15,51
fb32be24-66ff-49f9-a63a-45e39fe37da6,193b9369c44fc846482364039dde2ac6,automotivo,60,651,5,7275,64,5,39
92040fd9-5f67-4db8-9a4c-437fb3e33da0,10a3a969b9e7d03b0dc2384ebbcad6ef,automotivo,48,670,5,23350,64,64,51
07a414a1-6d46-4b23-b11d-5af4ff017671,f524b3f36f5a7a8cecf77fd6083ad6fe,automotivo,60,651,5,2400,64,5,39
a6c2371d-5d2e-4f5a-b1d6-0a3b37ffb253,75a0da72d64d961e5ad456641416fa20,automotivo,59,651,5,5025,64,5,39
010c1016-43e2-4b0c-8b18-c3e8eaa39485,697b581688dd771021a47554cbff8f94,automotivo,58,763,1,7200,64,9,64
5a78bd20-5f25-4bf6-8e01-bd2dba982f81,e17f3829efe631232dabc33c6ab9109f,automotivo,60,651,5,6875,64,5,39
