geolocation_sk,geolocation_zip_code_prefix,geolocation_city,geolocation_state
405a331d-41ee-4895-9386-0e86a6167b83,12800,queluz,SP
0d66ea19-d708-4377-ada7-7b2d2607d5b1,13370,rafard,SP
5cb744ca-a06a-42ab-839b-43ee5b07a71f,18217,rechan,SP
da7964b4-ae20-4643-b38f-d179c95dfe10,14830,rincao,SP
024221b9-2c53-4021-bf98-e6596a8b518a,19273,rosana,SP
5d2e25a6-10a5-4a23-b485-57ed500d1881,16440,sabino,SP
639fe248-0bba-4441-b537-b52b91890895,17710,sagres,SP
f8f3b10a-2f8b-4ab2-ae2e-01c39f349a09,11082,santos,SP
89a61c05-5b82-4c52-8e2b-0d7f0644f049,11055,santos,SP
0cc5ac6f-cc78-4120-bd4e-525e717275bb,11020,santos,SP
5947c78a-c291-4a8e-9f7c-4071e1c243dc,11081,santos,SP
4f4135d9-9a3f-47c3-b3f0-f33757748170,11015,santos,SP
05579f60-5f4c-4d1a-aded-63e594531821,11089,santos,SP
643ce52e-24b2-4c79-bac7-c595c671d45f,11075,santos,SP
08e09279-2604-47f3-af35-71d9d7f733c0,11080,santos,SP
108b8e57-b933-4f78-aca9-ff5bc1ff2ae5,11088,santos,SP
e6db0b35-6c54-45b7-8a86-c9b981b36c52,11040,santos,SP
0d4ef511-293d-459b-9474-bd94b56593ad,11065,santos,SP
abf493ef-d478-4158-8733-63949d1a2cc3,11070,santos,SP
5f47e8dc-8595-4c77-815c-ed15f2c980d0,11095,santos,SP
2edd2e98-e9ec-40de-9333-a8115c58985a,11035,santos,SP
0b5b0981-6604-4a44-8e4c-5058a8ab6c01,11030,santos,SP
c258c147-6f77-48a6-b94a-04e2a71575cf,11086,santos,SP
334819c0-8dcd-441e-953b-b83b6bf9d190,11025,santos,SP
dd21ee8c-5301-4e63-9394-c8c5bf882eb1,11090,santos,SP
8e2b6778-6d9f-4c81-b31f-2a8bcfdc7b89,11013,santos,SP
57bc7f17-0eaf-43bc-89c8-1242a1b571dc,11031,santos,SP
742e1a87-f4ba-4f84-bbcb-8e7ebb2b1a76,11085,santos,SP
4a2ad298-8434-4f8f-8200-dff719bbfabf,11060,santos,SP
3625b6b2-1f27-4361-8087-963c55b94a9d,11050,santos,SP
31adf54f-82a9-44f6-ab12-8616efd90004,11045,santos,SP
93259131-6fb6-4f9f-ae77-c2efa8c5e5fd,11010,santos,SP
62573848-f46b-4f9f-b4ed-ccab25d64524,11087,santos,SP
b29d25fa-c0fe-4bb4-9388-f6c7fc40840d,16510,simoes,SP
b7eb8efd-5ab0-4fa1-a0c8-1a8906475599,13178,sumare,SP
d3cfd2a5-b481-4ae1-b631-ebf4ef342500,13171,sumare,SP
705da81a-5077-4e2c-8fda-0ff30e429e22,13181,sumare,SP
20f0cf14-860f-4f68-999a-73e8cde7e1d7,13173,sumare,SP
32a08a87-ddf6-4ed0-8fbe-7d82be31a32e,13172,sumare,SP
eb168915-ac0e-4905-9e1e-4bb055626972,13174,sumare,SP
8e0bb6c0-9b1d-4b87-b7e9-b11ed89291ce,13176,sumare,SP
15f8c875-ecff-4675-8387-a0d529bdbe9d,13180,sumare,SP
3ff3b575-2ddf-4793-ab3f-f7afdd5baa6a,13177,sumare,SP
b8608edb-c919-4eb0-ba66-af458b9b151c,13170,sumare,SP
716fecd7-624f-4e59-a250-ea3e1085fdfb,13175,sumare,SP
b4e4bc1d-00ac-4886-9a47-f2d4635b24d5,8686,suzano,SP
59dd0a95-2585-4e02-a274-44d593ac4975,8689,suzano,SP
f1e3948a-c386-4152-9185-ed48d22ff29e,8635,suzano,SP
6bc994a2-1502-4ff0-be28-bbcdd6332321,8640,suzano,SP
48c195bd-e9dc-4aac-9c93-c6924f48b1c9,8690,suzano,SP
89ea50cf-8ddd-4df9-9506-bb1bedb56874,8630,suzano,SP
4dca5c34-7e3d-4d97-ae67-76e4756b2686,8666,suzano,SP
23933b9d-e4a9-4ff5-883a-f804b64fb7f0,8625,suzano,SP
4461d753-1892-4011-9e5f-b40d4c0c6080,8650,suzano,SP
fc74185e-aeb0-42b3-86c5-de5debe02d0a,8615,suzano,SP
bc28794a-57b9-40de-8c41-ce5a6d441aea,8665,suzano,SP
9c83d853-901b-42a3-9e1c-7e9cd6ed0071,8673,suzano,SP
8a57dc64-a842-4add-9743-cb288fccdbaa,8610,suzano,SP
a7330e38-f473-49ac-9f35-452267f5bb75,8675,suzano,SP
6a396881-d054-45c9-bb59-92bdc2b4352b,8655,suzano,SP
0e4937ab-db21-4ca9-8f0d-f8128350733e,8696,suzano,SP
1eaa08fc-73dc-4234-9db7-369f120f1513,8671,suzano,SP
1f0a981e-7a73-4a5b-bb72-99ff5edc7e79,8674,suzano,SP
a5d1e8a2-9e3e-4118-9ba8-c02b6040c9ee,8620,suzano,SP
12747417-5e5b-4789-a202-66280a58c30c,8660,suzano,SP
19f3c73f-7e20-49b2-830a-0a1f1a818c8d,8695,suzano,SP
7647ef01-4bb6-4bc8-b2cf-80e7846654fa,8692,suzano,SP
67f9e76e-fae7-4f0d-a033-f2ce7d1be853,8616,suzano,SP
6149a81a-5628-4025-b9a9-6dfc9d53b90b,8694,suzano,SP
cf5f9bc8-ad51-45c0-8087-425653a4486f,8663,suzano,SP
e3f05fa6-d17d-43a3-9464-18d5aed44189,8680,suzano,SP
ee8a4e27-7892-46f7-9e6e-4ee258b84274,8621,suzano,SP
bbe1b83a-6cb1-4042-b108-182797b5f89a,8653,suzano,SP
8eeae37a-f20b-4a71-91bd-5516d874e3e0,8670,suzano,SP
b6931af9-5bad-4a89-a574-3920aa7d7f65,8685,suzano,SP
cf480810-855c-4280-95a3-9316e85a428f,8613,suzano,SP
7bae5e71-35d0-4544-af25-0b63d40c55a2,8664,suzano,SP
dfc744b7-5bcc-43ac-9239-88a2c4791f64,8676,suzano,SP
449c0176-998c-4109-b23b-5a375b7cdb45,8693,suzano,SP
e393a08d-a279-4ce6-a2b2-db53da6bb8f5,8683,suzano,SP
7d907f06-ddbf-4335-a2cc-438da9262a8e,8633,suzano,SP
2e312fdf-54eb-4f0d-8896-79a276591fd6,8656,suzano,SP
891cb973-45e5-4e5c-b8fd-88f03e7057cc,19590,taciba,SP
0465f175-7b41-4c3a-8d87-e44922e83200,18890,taguai,SP
0ba07894-d8e2-48a1-9088-31b1eda781ba,14725,taiacu,SP
f69f6095-0942-4bb8-b5ba-6da5780a8220,13710,tambau,SP
45de99fa-39b6-4b89-b023-917db3c33643,15170,tanabi,SP
c5b225fa-5f40-4827-99ff-124153aa5c77,19820,taruma,SP
ab5b0a81-16c4-4d11-8bab-72e300f957d1,18275,tatuí,SP
f84656e3-625c-4262-903d-72c3883d13a5,18277,tatuí,SP
8b2f60fa-5db3-4383-9661-b30db8f199e3,12930,tuiuti,SP
b8aafaf2-9d03-4a1f-9461-e7b5e6bb52b0,15760,urania,SP
c429d1b0-af2a-492c-8f37-d5811a8df12b,15850,urupes,SP
15ad1e19-d8c3-4e6e-b5a5-1f3fee83c670,12935,vargem,SP
c136ffec-7b7d-4e9b-8862-1410579db55b,18620,anhembi,SP
65d9832e-9c34-4348-8936-415964a3b511,19580,anhumas,SP
7e4909d3-8712-4184-8ea9-b45648c1dbca,14550,aramina,SP
292e5be3-206d-4e10-bb02-521067ab3c45,12870,arapeí,SP
cd7def4b-a479-4237-8849-1430342a8866,17160,arealva,SP
8d397acc-5f02-4061-9224-20798e23cf83,15763,aspasia,SP
0a1c3627-afdb-4e43-9802-124c1d0009b1,12944,atibaia,SP
e66824bf-1664-4e1b-b8ef-35fad585197b,12949,atibaia,SP
cdf6b8a8-8463-4cc2-b19d-7c0609c88e7b,12951,atibaia,SP
48fb3c3e-7084-4eb5-813d-0086a4d19551,12954,atibaia,SP
3071d386-bcca-40a3-aed1-e27e01de98f5,12943,atibaia,SP
5936582b-d1ab-46cb-885c-d3bb64276a49,12942,atibaia,SP
a952526d-925f-47d1-924e-495195fafac4,12952,atibaia,SP
b4455ff4-6d82-4a88-91e5-d660c84c37ed,12940,atibaia,SP
fa71b6a8-d2b1-4a1c-83be-fdfa6a441593,12953,atibaia,SP
6ed62e14-11b2-4dcc-bbed-1224a123ba19,12950,atibaia,SP
7db21d0a-5b59-4663-b856-d0660aa7b437,12946,atibaia,SP
a5738739-7443-49c1-98c9-9ce3ce6c28a7,12945,atibaia,SP
fffeaccf-2a67-4a98-ab6c-30505df6335a,12947,atibaia,SP
5588755f-c7da-45d1-a6cd-3aad3dc8203e,12948,atibaia,SP
86ff30a3-2796-4eaa-9d04-bd46905abbd5,12941,atibaia,SP
170bfc11-d5fc-4cff-93aa-e45e7e1806a4,15405,baguacu,SP
a0dc570b-9953-4f5e-b83a-4e2b993074b8,12850,bananal,SP
f684b048-1db6-4798-a521-5a8bb98dc75c,16350,barbosa,SP
b1d83c0a-264f-4d9f-9e92-d7fd8b773a50,6472,barueri,SP
706f80a8-7e3c-4e9a-8bc2-14bfac7a7dcc,6422,barueri,SP
e2af936d-5eb7-48d6-a888-b81f4d131609,6423,barueri,SP
7c357ac4-5383-4eeb-a7ac-e40ea3a01c4f,6405,barueri,SP
946e551f-5e2c-433b-83fa-3bd262663e87,6460,barueri,SP
1c48bab0-153e-41f9-9b48-88a781db0721,6410,barueri,SP
7232269f-2464-4d96-9be5-9ece8570fede,6445,barueri,SP
9dd76c4d-7490-40f4-a3bd-a4da76aef783,6419,barueri,SP
aa1501d6-60bc-4719-998e-aa35be9079f8,6480,barueri,SP
deb016e6-721c-4471-9cd5-0820c7d3c399,6465,barueri,SP
98c36f57-8b4c-41e8-8fcf-49457fa2b0db,6471,barueri,SP
c0705803-739b-4f68-a975-2b1ca8d8b856,6421,barueri,SP
128f62da-abfe-49be-a9d6-b1d8494bff70,6404,barueri,SP
a7d97bab-dbf4-44bf-ba9f-1fb0bddb8ca3,6437,barueri,SP
dc093736-520a-41ea-b88d-ab62c82e905c,6412,barueri,SP
4457a442-eb46-4e55-b61b-38530bffddc7,6485,barueri,SP
5d3e81e7-12f7-4640-a234-714ca621329c,6474,barueri,SP
06701ffe-c757-47e3-ae2c-1c25e2655606,6455,barueri,SP
f92c76d4-7e63-499d-98ff-bd358e9f53f7,6473,barueri,SP
68a8eb80-3f77-445a-87dd-f3ef66224843,6408,barueri,SP
f5ca30af-0e26-4ba1-bad8-a74c494bb63a,6447,barueri,SP
e6022e28-54b3-4286-9899-7894734ce198,6407,barueri,SP
c0fbdf84-007b-47bf-b35b-afcb93633f76,6458,barueri,SP
426a5daa-8360-4257-be50-e972b8490188,6416,barueri,SP
dacd5054-b386-4cc6-a88e-6790216149ed,6434,barueri,SP
4c2c107f-a7c3-4c19-9bb4-99ec950cd34f,6442,barueri,SP
22317d74-70c5-43fd-8041-47b28885f9e2,6420,barueri,SP
d2711ebd-2d60-4272-86f5-a9a46dc2fccc,6429,barueri,SP
65fe802a-2a7b-4621-a8b5-732f89924935,6414,barueri,SP
37cc08b7-838d-43e2-a7bf-d3cf8ae02df1,6463,barueri,SP
c6114c9e-6411-4e19-88e4-e68b4d040ac3,6428,barueri,SP
c5778b10-a838-4c81-be80-d1c736f5692f,6454,barueri,SP
fe074997-deac-4e4a-a137-634395748c99,6443,barueri,SP
18b1b844-b590-4b2f-a911-e9b2df424278,6424,barueri,SP
d2d9bf3c-e1de-44fa-b547-0c8b18579f4f,6436,barueri,SP
32c9663f-3dab-4a2b-aa73-ace8f3274c3f,6453,barueri,SP
6b1b44b7-9b6d-45b0-a735-3b83d189a875,6406,barueri,SP
f0e2e467-e29b-4c9e-bc5f-8912ec1ef908,6413,barueri,SP
4277c876-80dd-471a-8bdd-e18bb3e5fca4,6448,barueri,SP
83cedb0c-cca9-4eb6-88e9-9fc9303abd9c,6411,barueri,SP
87fa31f3-d91e-464b-a60f-d85ae06cdced,6417,barueri,SP
c704f941-6f11-4792-80b4-dbca6c2b57b2,6433,barueri,SP
e86007d1-39a4-43b2-92f9-79c4f8214e4b,6415,barueri,SP
17d5c3ab-428d-4a7a-bfd9-03d81f12fba7,6462,barueri,SP
d83c5d07-410c-41af-9e41-d3fd7a4170c1,6418,barueri,SP
dc6202d5-f462-43e6-b98b-7220fb4d02c0,6401,barueri,SP
54909c74-867b-490f-9eb3-7170fdf865ad,6402,barueri,SP
c6962256-01dd-408c-b3dc-c21fc73fbe8d,6435,barueri,SP
d6b664f2-f15b-47b0-aaa5-66f3de856998,6449,barueri,SP
8277e3d7-dfc3-4d87-82cc-b474e52ad50f,6444,barueri,SP
fbcb0964-6dd4-4ee0-bebb-1d86085bcb1d,6440,barueri,SP
134e29e0-c2dd-456f-b953-9c181d7bc4c1,6409,barueri,SP
66702f6f-1766-452a-9e20-2c2e65710054,6475,barueri,SP
fe8dbd74-ce17-4ad9-a67f-39b421117313,6470,barueri,SP
6e5e2c74-7657-49a7-871e-5ed54ff6b438,16206,birigui,SP
b3790f7e-b08b-4e83-a254-c04f97724a53,16200,birigui,SP
eaa03825-c1f3-4185-a18a-fd4e57f20fdd,16202,birigui,SP
f8de138d-e064-48ca-9d16-d8ab5bb2fbb0,16203,birigui,SP
6718db6b-1f79-447e-8f34-0e8b68f122fb,16201,birigui,SP
84c0af8a-1012-4000-8227-4cb3dc8096ff,16207,birigui,SP
b902e3bf-d65f-4390-8fef-661df10852cc,16208,birigui,SP
8d6afd1d-6664-4204-9fcd-b32811aecc01,16205,birigui,SP
4d1f27c5-e475-43f4-972a-2f5c7c251046,17240,bocaina,SP
6d2e300e-62fa-4cd9-88d2-aa922d830ead,18550,boituva,SP
ca26f140-379c-4ec1-b5ab-6027cefd7ef7,15953,botelho,SP
5fd8a34c-a75d-40f5-a0e9-cf9107c1e695,13770,caconde,SP
1b61addf-e2c4-4605-8858-e3023f90945d,7756,cajamar,SP
11206ed1-32b7-450e-9a28-47c84025c5aa,7786,cajamar,SP
80e30eb3-e768-4ad4-9011-b6bc4cc892d8,7791,cajamar,SP
0c433a7f-eeac-4243-b10f-d12f24c0a2f6,7787,cajamar,SP
11f635f2-2793-4201-ab59-8e23e06f128c,7752,cajamar,SP
58ade7e2-a008-424e-ab8f-b2f73658e85b,7794,cajamar,SP
1dddc0b2-1b47-4cf5-bea2-eb68ccf11a54,7768,cajamar,SP
a9721100-5910-41c5-baff-2dee70f634bc,7788,cajamar,SP
257d1770-eac1-4edf-9dfd-c98987191daa,7793,cajamar,SP
d1b376c0-f955-4aaa-a570-d9a0c4b32712,7750,cajamar,SP
153cd0ec-5606-4106-b40b-99ef6a2a011f,7789,cajamar,SP
5186b6d4-dc79-4427-87e8-62b7dbd3a67b,7770,cajamar,SP
f6608ab4-b0e3-4bc8-8079-29b5275c685e,7767,cajamar,SP
ad60b0ad-458c-4f3d-ad1a-e429ab99f880,7764,cajamar,SP
8e0284b9-005f-4ae0-ba51-461f9c060c87,7790,cajamar,SP
c82c6f0b-cf23-467c-80d9-77e87c327bd9,7781,cajamar,SP
3def2e47-a8a0-4daa-af6a-f62689cbf0cc,7778,cajamar,SP
8f0b1e03-3520-4cba-9a80-2cf83944684b,7792,cajamar,SP
c32eb5fa-b370-4dff-9cec-4dc9d1535c1a,7776,cajamar,SP
0490956f-63c5-49eb-ba7c-4306d9e6f321,7785,cajamar,SP
416e5351-b37f-4f00-96bc-2a5db14c4b28,7753,cajamar,SP
34565e30-41b7-4603-ae36-51661d4f96ff,18990,canitar,SP
529c4d2e-7c7d-4c2f-98a6-4ccb70a55102,13355,cardeal,SP
f572daf9-6918-4de0-9f9a-06f133ce8a41,15570,cardoso,SP
f2a32ad4-e0b1-4472-bb1a-860f5fd3aa81,11200,caruara,SP
e432ae55-b5d1-456a-8d46-c28a6b996776,13835,conchal,SP
3fb2d8f7-d58f-463d-ab63-a900082c7770,18570,conchas,SP
35882e8c-adff-4cd5-bab8-24659e7ccd5c,11543,cubatao,SP
568ef6e3-ef71-4cd5-bfa5-0bf9ffad49bf,11573,cubatao,SP
b11abf66-de72-46b0-be94-24f2eb4a61ba,11533,cubatao,SP
4bc87e96-ae76-4b28-83c3-2465dc199d89,11510,cubatao,SP
40297d9c-60a4-4533-bab5-541b879c92d3,11534,cubatao,SP
3f7a904e-e9ec-4910-820d-4cd21a59f12c,11535,cubatao,SP
ed26b980-1c28-4c8a-a5d9-c50888be078b,11531,cubatao,SP
246a02be-f5ca-49b2-8faf-16c332730046,11525,cubatao,SP
a6ef9f46-84bd-4ed5-a6dd-33508118dde7,11500,cubatao,SP
977ef4b1-2000-408b-9365-706465f53e54,11520,cubatao,SP
e3c9f6d1-30bc-4e45-95d4-56d34ec6625d,11550,cubatao,SP
c27f7a64-310a-4a0e-b98b-fc942b7a5729,11538,cubatao,SP
66425bb3-515c-44e1-93b8-b0a6f793eebe,11530,cubatao,SP
ca9f2b6e-2d75-4431-a3c3-1d19cff04aa1,11505,cubatao,SP
d6b4200b-f07e-4e26-8dc1-f72f38800089,11570,cubatao,SP
a3689947-9166-45f3-803a-d0e4c8dab3a8,11523,cubatao,SP
f7f71945-2eea-4c4c-82e4-8d282cdb01d4,11548,cubatao,SP
4f6ed8db-8036-48a7-9356-d7be8d0e8101,11542,cubatao,SP
612524e9-3a20-40cf-bf1b-89d1f0713493,11540,cubatao,SP
5eba7c8e-a918-4c10-bda6-f564fd92e617,11515,cubatao,SP
8f84040d-1314-491e-bfd8-1121513452d7,9931,diadema,SP
48fb6543-7d0b-4886-813f-0527e0d8e6c7,9950,diadema,SP
c88fc564-6428-4aa0-87ec-7e7d777e06ab,9991,diadema,SP
c22a2a9d-1c66-4f83-9fe3-1811d716bd97,9930,diadema,SP
79f9b1ce-9945-4778-b5db-cf950d9fb406,9981,diadema,SP
2c033cef-12a6-48ad-890c-16434440cb44,9912,diadema,SP
87723a3a-1054-42aa-9a1d-4128d871c768,9960,diadema,SP
1de2c0ea-e7c9-46d6-9810-8b1520dcf5ff,9941,diadema,SP
48063e1c-bea4-40e1-9c2b-5ae1058752db,9972,diadema,SP
7921f073-bd89-4fe5-a653-f4648703f715,9963,diadema,SP
74fecbda-1a1f-442e-8a71-a39c7fffb167,9962,diadema,SP
bbe4e2c5-b6d7-4f63-8a57-68f22ab2ab51,9952,diadema,SP
9dc3e04a-efed-432f-badb-94b6b5a0c3e8,9971,diadema,SP
fc88c9d6-2cc7-45f8-84b3-b33142cd4a2a,9990,diadema,SP
ebd8938c-45fe-4c70-ac35-2c3a82dffcc1,9973,diadema,SP
674784b7-9358-4289-8b0e-6cc7227f2d28,9942,diadema,SP
9d5229e9-65a6-42a2-a24e-5e8b67dbf21e,9913,diadema,SP
a2d6cc53-a57c-4ee3-9f24-3d1e1953d052,9974,diadema,SP
5b26d3c4-3278-4fdb-ba8c-59ef0d488944,9943,diadema,SP
be97675a-8fbf-4a23-9676-d49c1645b8f1,9920,diadema,SP
3fe3b1ac-2348-41d1-a3e0-8dff26cc073f,9970,diadema,SP
53aaafab-5b24-4f61-95a7-0999afeeccbd,9992,diadema,SP
2323954d-d7d5-4681-9b74-d4c5da0e965d,9932,diadema,SP
500e2b24-676a-4fe0-82c4-c5192184f6f6,9940,diadema,SP
8fdb878c-f5a1-4a55-a3a6-c01dec65ffbb,9980,diadema,SP
89af863e-216b-4135-93ca-0ac9d3c238eb,9921,diadema,SP
09da412c-a3a9-422c-83ac-57a8cb0fa51e,9914,diadema,SP
d44bcafc-4047-4d64-8b6c-827fb88228ae,9911,diadema,SP
2e0230e6-40cd-4a55-b333-604ea514aa7a,9951,diadema,SP
8f6f7231-0e5a-47bb-94d6-7f6148491eb9,9961,diadema,SP
63841e0e-a428-4bcf-b630-b023160832b9,9993,diadema,SP
056bb0bb-ccb2-4532-9a29-034f2a0d7608,9910,diadema,SP
cd1637b5-c229-4bc6-b4ab-a83c1dc220f7,15980,dobrada,SP
fe035e3a-2a16-45cc-9924-4237a034dedf,13590,dourado,SP
3427e554-17c4-4ed8-998e-eea0a52328ec,17900,dracena,SP
a970073c-d93b-4ea4-8920-cfb0bdd24279,15425,embauba,SP
c2d34873-f77c-4e76-8438-c4416360ce55,19575,espigao,SP
bac2dcc8-2720-4e26-805b-1589e8acd857,18870,fartura,SP
e34d82ce-c201-4495-bc48-f22f96a3fe9f,15320,floreal,SP
87b51d82-b844-408f-ab40-9833fc033cc7,16480,guaimbe,SP
f752902d-540d-480b-b7e2-435de7dfedb9,15420,guaraci,SP
56122c0c-ced3-4460-b0a7-90d618122901,18250,guareí,SP
9c500090-2e16-4e02-9bb4-e98df276ba89,14840,guariba,SP
8b04b611-63b2-43d4-8e7e-fe6dcdf72347,11470,guaruja,SP
33c66f9e-1d5e-4f1e-924b-1f4e45644216,11453,guaruja,SP
1ddd223c-f47a-4d26-a79d-2b3d68bd5ffc,11445,guaruja,SP
41624f0a-dfa9-43fd-a705-530138f87a52,11432,guaruja,SP
4e9f1bf0-23cb-45fa-bdaf-7a436fe9bea0,11444,guaruja,SP
a4aab416-df65-4098-9013-7b07ffa53963,11462,guaruja,SP
6c4c0347-414b-41c8-beb9-cf14716f3889,11451,guaruja,SP
7a870521-c8b3-4d96-b17f-86a9e59df5d9,11473,guaruja,SP
037625c0-b007-4172-91f4-7c171bae0330,11421,guaruja,SP
62940c30-7051-4036-a3b4-fe1af2d9a788,11495,guaruja,SP
96e2f016-dbec-4d9a-ad02-0fa598874bef,11449,guaruja,SP
1c53b66b-c1b4-40e3-a153-41296632732f,11436,guaruja,SP
10856b28-1a60-4931-9cfb-1f558f6341ef,11461,guaruja,SP
65dbd8fe-981b-4235-a880-b26398dd1dbb,11471,guaruja,SP
f9336e02-ead5-40ff-9646-94b4f42b835d,11442,guaruja,SP
a84b1f54-29f8-4fe9-ae46-c1f3d773efe4,11425,guaruja,SP
f1cec914-c0c1-4085-8a75-68006618c918,11454,guaruja,SP
cb3b1438-7050-44ab-8ece-0bbe6e93fe0c,11438,guaruja,SP
55572451-3391-4f3d-8864-998e0f52b3cb,11410,guaruja,SP
b058a79c-d561-49e0-895c-64f7248049b9,11431,guaruja,SP
1fa15349-3418-4436-9330-11b9522c5511,11497,guaruja,SP
832b699c-1673-4f53-a09c-eae0e2ff2820,11430,guaruja,SP
f259c3bd-f3a8-411d-94b4-2d6202aa8c0b,11420,guaruja,SP
2cf593df-f07e-4773-9fa5-bffdefc193b0,11463,guaruja,SP
dfc658d1-10ea-4bd6-90cd-b16f755f6723,11472,guaruja,SP
377b83b2-64f1-43d2-82d7-0c4bc29aa0a1,11446,guaruja,SP
4d768874-cff4-4c78-ba62-634c9c776eab,11443,guaruja,SP
002bd105-dba3-4415-abec-c487315a5299,11460,guaruja,SP
c158e80b-8640-4e62-96ab-fb8055c9a621,11450,guaruja,SP
af545225-2e99-4d0a-9329-8e48d1b77bc9,17180,iacanga,SP
513e03bd-f715-446a-8067-7657b4130e18,12350,igarata,SP
6936b1f6-30ee-4c19-b8c5-c99c46791e93,19560,indiana,SP
f86ebb31-5d01-4e93-9de6-b29758ac9b0d,18950,ipaussu,SP
4e7286ac-be7b-4e2e-b1e1-a89810447b42,17880,irapuru,SP
4aee6b41-aa57-41cc-92fb-0d01be67481b,15840,itajobi,SP
3a2b52c5-a300-4566-8fcb-2bbc8065716b,18405,itapeva,SP
88f62e89-bab0-449a-ad90-bd89d1a7e17f,18400,itapeva,SP
e20be41d-a6e1-484f-9b2c-5589c3835328,18401,itapeva,SP
ba1d31e2-064a-4bce-b2ff-de22783872b0,18411,itapeva,SP
86268057-c55e-478c-bd75-c1fec7354eb9,18406,itapeva,SP
026de64b-bacc-4ea5-bad8-af6af077a6c6,18407,itapeva,SP
2bca01e7-45c8-4bb1-aee3-bf471704a8e9,18410,itapeva,SP
5b38c4e6-ff86-45ec-a5cc-f665cd075652,18412,itapeva,SP
579ba5b0-f854-493d-9692-a06690549031,18403,itapeva,SP
3affd3bf-56bf-4f90-974b-b1f8e884168a,18408,itapeva,SP
21a6a5b0-7378-4a73-83ca-e83838134906,18409,itapeva,SP
66e9d152-2ac5-4c1d-864a-6ccabe854178,18404,itapeva,SP
464b7924-be90-4c2b-bb66-6d55496c0165,18402,itapeva,SP
e9e98f24-0bda-4df8-8aa9-64d304d5781c,6652,itapevi,SP
d1ed4d6d-ed13-41c9-a9de-b08a941559e4,6693,itapevi,SP
e9ea055a-ac08-49b6-8786-3b4550572052,6660,itapevi,SP
735cc27c-ede7-4f1f-bc7a-d083a28ec97d,6690,itapevi,SP
f8c3efdd-1856-4cdf-83f7-f8baaf0fce2e,6696,itapevi,SP
c7ea2355-9447-464b-a862-6e3a3a8874a8,6683,itapevi,SP
7a938b9e-d921-4b15-af77-0468a661ba25,6680,itapevi,SP
06b7f441-60f8-4e2e-b3f0-0e4d4c0e92e0,6675,itapevi,SP
ca6c6917-39dd-44ad-90ad-43ecf494c682,6654,itapevi,SP
dae178ab-7371-4ae2-891a-852a280a7b1c,6665,itapevi,SP
0675edcb-6651-4177-bca4-f2ad7c55f1ae,6685,itapevi,SP
43c75696-fb80-4eca-b212-783ed096888a,6657,itapevi,SP
7adeb8b7-5330-4d87-b648-1d2052bbcb7c,6656,itapevi,SP
f8295abe-0902-476d-beb5-0c767dc22b50,6670,itapevi,SP
2769820e-6c9a-407e-9fe9-acaffb06676d,6694,itapevi,SP
c4ad551a-6894-44df-938e-55b6ec04cf09,6673,itapevi,SP
03d44ea0-f189-468f-bf1b-db1ed0a797c7,6695,itapevi,SP
4b918ae0-4d76-43f7-abfd-56d315fad270,6650,itapevi,SP
d71d231e-2aba-43b3-aa7e-8e100c3a4117,6655,itapevi,SP
44a73bdb-6518-499c-960d-b1e5b9f81f05,6684,itapevi,SP
491e20f4-a489-4525-a972-370d6f862cf7,6663,itapevi,SP
1ba04f1e-c55c-4515-be8c-eab47a36e649,6653,itapevi,SP
99bbcca4-999f-40ae-95a4-7db9705c95c7,13976,itapira,SP
caa5cd7e-0315-43ce-ae4f-2a5e8ad1a915,13977,itapira,SP
038ff38b-8c0a-4c4f-9f66-9fc05d9d7888,13970,itapira,SP
c57006dd-b3f9-4ec9-a5e8-d51311caf268,13971,itapira,SP
945774a6-1870-4f48-8737-c8297b6e4e82,13972,itapira,SP
ecfb0757-89a9-42dd-b424-7ca087804592,13973,itapira,SP
0ef49a39-874f-44ee-bc3b-7e4b71652eba,13975,itapira,SP
82dbf83c-a0d4-4052-85fe-516ee49a60ec,13974,itapira,SP
4c29436c-7247-4aeb-b0b3-125bf57b3b83,15390,itapura,SP
1cad352c-ea4d-4da8-aa57-de5d81cc6a50,15397,itapura,SP
72bf345f-add8-444c-baed-ed889ebcea7d,18460,itarare,SP
8559fe4a-779a-48b7-93b2-aec5ac5643a2,11760,itariri,SP
201d1dc8-5e57-4ebe-80ed-204fb0737325,13256,itatiba,SP
60339801-de70-41f6-af9c-491b2b04d0f9,13251,itatiba,SP
3e00726f-63be-4ed7-ab08-c280b5a483d2,13254,itatiba,SP
843ac865-4f36-4418-98ce-5d87f35d9913,13257,itatiba,SP
49265a2b-ec0b-4edc-8548-fc42d352bc75,13250,itatiba,SP
06c8c218-99d1-4fdb-9532-e23b5f713c22,13255,itatiba,SP
f35823f0-dedd-4525-8871-2ea7a8637b00,13253,itatiba,SP
d792008c-1d9c-48a8-9ccc-ce443c79cb07,13252,itatiba,SP
1ab01e06-1c18-468a-ad14-fea404840d83,13295,itupeva,SP
7c45affa-17a3-48e0-a591-722e1b4a8812,12323,jacarei,SP
3738e7b4-4120-44ed-b21e-dcc4c9590ee3,12330,jacarei,SP
8e4ebfd9-f8ba-45ff-a57a-4cca8b287c3f,12325,jacarei,SP
38c81b31-3f56-43db-a034-e6fe561f2e5f,12307,jacarei,SP
85bfe9c8-c52b-4b76-8a38-75e8648d8767,12329,jacarei,SP
2ccd8f20-5b88-465c-8c4b-a0b243c4ddf1,12305,jacarei,SP
